scene,sisdr_enhance,sisdr_mixture,pesq_enhance,pesq_mixture,stoi_enhance,stoi_mixture,haspi_enhance,haspi_mixture,hasqi_enhance,hasqi_mixture
S02551,7.971513271331787,-5.010111331939697,0,0,0.7741622485883155,0.6669039936327694,0.011532356,0.019853907,0.0066196746,0.0063788258
S01367,4.566106796264648,-4.993078112602234,0,0,0.8064944348231899,0.6528191168701748,0.0069180205,0.005353133,0.0071817636,0.007765339
S02103,0.652855858206749,-11.32217288017273,0,0,0.678321743228838,0.5517577786078673,0.0068662814,0.00968072,0.0041589774,0.008744084
S05962,9.382288455963135,2.2176268696784973,0,0,0.8270794016925056,0.7411870620906167,0.0042113997,0.008034887,0.00465578,0.0127885165
S05321,9.431053400039673,-0.9502478688955307,0,0,0.8646353933404829,0.7257945666314112,0.0069508012,0.053682428,0.006347151,0.0047386396
S00631,-12.030389308929443,-17.079145908355713,0,0,0.3799192972936446,0.24265417901451308,0.008963961,0.041066013,0.00804593,0.015031531
S00797,5.654972791671753,-9.06509518623352,0,0,0.6107832725801223,0.4200731055983531,0.029663889,0.018041193,0.0045158477,0.01270612
S01455,7.813775539398193,-4.556347131729126,0,0,0.9108000883464835,0.7737373982157014,0.004125248,0.008476598,0.0043281983,0.006055346
S01033,8.185571432113647,-0.45664552599191666,0,0,0.9005787504322095,0.7997455637314361,0.010798272,0.016627911,0.0098231435,0.01448909
S04830,5.823826789855957,-4.467536807060242,0,0,0.7791595820996136,0.5854686692442608,0.018540313,0.007543811,0.0043835766,0.01788342
S01950,-3.151971399784088,-12.997634410858154,0,0,0.3439223008072694,0.39313316144855126,0.0076000327,0.005288341,0.012209588,0.0049048825
S03442,7.263284921646118,-12.517383098602295,0,0,0.7524230671755128,0.5253553784872137,0.0062056067,0.008428813,0.010514852,0.008344029
S04492,5.790557265281677,-12.077028751373291,0,0,0.7269023340244649,0.5429213399955577,0.0073226714,0.025778856,0.0018161947,0.0054414338
S03603,12.530238628387451,2.422693967819214,0,0,0.8222110622243428,0.7585477257914445,0.006008372,0.010633397,0.0034603826,0.0021030921
S00284,3.037358522415161,-13.584399223327637,0,0,0.7011809000912584,0.5192835763423236,0.027621161,0.015157549,0.0061983806,0.014871811
S04453,1.5108965337276459,-11.169191598892212,0,0,0.6853776005585535,0.6116483202114094,0.01005952,0.022461683,0.002641109,0.018101238
S04174,5.976616740226746,-4.76933091878891,0,0,0.7842002610044922,0.6612153256390763,0.008007096,0.0061417036,0.004246886,0.007895025
S01181,6.186320781707764,-3.1442031264305115,0,0,0.7206500217302878,0.5575052611959536,0.007445757,0.004611252,0.0026541331,0.0016137643
