scene,sisdr_enhance,sisdr_mixture,pesq_enhance,pesq_mixture,stoi_enhance,stoi_mixture,haspi_enhance,haspi_mixture,hasqi_enhance,hasqi_mixture
S05649,10.428915023803711,-2.0387043058872223,0,0,0.7822876035803514,0.733137868367481,0.006969605,0.004818838,0.0014817184,0.017408524
S03442,5.690386891365051,-12.517383098602295,0,0,0.7429267760150504,0.5253553784872137,0.009266367,0.00525996,0.0025180113,0.006858823
S04830,5.571266412734985,-4.467536807060242,0,0,0.7859719707607526,0.5854686692442608,0.0091728475,0.009356501,0.006052369,0.044286087
S05589,4.063127636909485,-8.485952615737915,0,0,0.7115516688638046,0.5654910226547676,0.0039570336,0.008842184,0.004701911,0.009364204
S05192,8.80312204360962,0.7117529958486557,0,0,0.8572555397019221,0.7739240298800132,0.005604599,0.010824533,0.0032694468,0.008236004
S03871,6.814658045768738,-0.00778622692450881,0,0,0.8204023622227201,0.7235966285894868,0.026937984,0.0134547,0.0057727597,0.014938903
S00090,4.435232877731323,-13.837509155273438,0,0,0.6129023342340363,0.41054040919681434,0.0046773674,0.0161268,0.0041055568,0.0032409204
S05337,6.858033537864685,-6.128442287445068,0,0,0.8223725388114849,0.6417795451004502,0.007795013,0.020160941,0.004830186,0.004578999
S01829,3.6796465516090393,-9.909773468971252,0,0,0.8192118031558071,0.502595357784273,0.009739543,0.01887126,0.008464546,0.019052712
S03436,2.3768967390060425,-11.585593223571777,0,0,0.728809433433455,0.41092258658365954,0.0053858813,0.0063692457,0.004042972,0.0037394906
S02043,6.723920106887817,-6.077011227607727,0,0,0.8875419841361902,0.720153628265455,0.00898611,0.006758955,0.0027704844,0.0059523224
S01407,-1.5009601414203644,-15.685700178146362,0,0,0.47461186161501184,0.2076802743016698,0.018305827,0.029662335,0.012747719,0.0117297545
S05962,9.310152530670166,2.2176268696784973,0,0,0.836941768203139,0.7411870620906167,0.0041187275,0.006438068,0.004654531,0.009506395
S01098,5.965506434440613,-7.044732570648193,0,0,0.7965577448911272,0.4915922790981407,0.009332517,0.015419411,0.008366984,0.013459372
S00654,10.463927984237671,2.739090919494629,0,0,0.8659010164438754,0.8347446813011825,0.005836737,0.013120815,0.004272813,0.0038937717
S05974,10.969873666763306,0.017505522118881345,0,0,0.8502470969238526,0.7051645409448462,0.006120582,0.0063022086,0.0021607985,0.004920406
S04137,4.252805113792419,-9.669926166534424,0,0,0.6564114891615995,0.5586242725977246,0.008653094,0.00639647,0.005014979,0.016711472
S03537,5.639660358428955,0.648433268070221,0,0,0.7463183943758012,0.8026099823244517,0.0064330376,0.007991242,0.0046105925,0.0121863065
S00797,5.70818305015564,-9.06509518623352,0,0,0.6046025608475694,0.4200731055983531,0.0121879205,0.04986389,0.00546219,0.013530235
S02811,7.358812093734741,-2.5595659017562866,0,0,0.895461375196192,0.8051173387295093,0.020145627,0.008432119,0.016386032,0.017979382
S01682,1.2799760699272156,-13.335908651351929,0,0,0.5284825367504598,0.29582814202885743,0.004451596,0.018198729,0.016246071,0.022345124
S00284,2.8880858421325684,-13.584399223327637,0,0,0.7380924300219711,0.5192835763423236,0.019474385,0.022159059,0.012611313,0.0039251423
S01455,8.394302129745483,-4.556347131729126,0,0,0.9124868956485437,0.7737373982157014,0.0043551777,0.013053183,0.0032866155,0.008031396
S03127,9.553853273391724,-0.0515328673645854,0,0,0.9100898125409265,0.7972822425479089,0.01831862,0.0147198215,0.008027588,0.0090716
S01345,2.638748586177826,-8.842202425003052,0,0,0.7848782038681221,0.6396197427204882,0.004765403,0.007874225,0.0033846842,0.016347144
S05321,9.697582721710205,-0.9502478688955307,0,0,0.8632698861028042,0.7257945666314112,0.0066661085,0.011840375,0.004100141,0.0073169265
S01290,-15.587732791900635,-16.496295928955078,0,0,0.2696629992525321,0.23897413707203294,0.010841171,0.050535373,0.0145508535,0.00925669
S01521,-0.766431912779808,-7.705206274986267,0,0,0.5545303912752206,0.5370324019480108,0.010292008,0.015048718,0.0100123035,0.020781692
S04174,4.966914653778076,-4.76933091878891,0,0,0.7984112450332681,0.6612153256390763,0.006948471,0.017589763,0.0024344078,0.021369018
S00094,5.390745997428894,-8.597301840782166,0,0,0.7353918248991457,0.49861057129384717,0.0057620923,0.00773789,0.0072614397,0.01755336
S01181,7.073301076889038,-3.1442031264305115,0,0,0.6959356569634498,0.5575052611959536,0.004794478,0.0056696096,0.0015645273,0.005198252
S02809,8.597474098205566,-1.692390888929367,0,0,0.8474079767364366,0.7581969963622586,0.019076841,0.019650038,0.012556918,0.021423595
S01367,4.071657359600067,-4.993078112602234,0,0,0.8010840535428172,0.6528191168701748,0.00815772,0.0053390795,0.004792084,0.008618643
S02103,1.65732741355896,-11.32217288017273,0,0,0.6717840760909379,0.5517577786078673,0.0058383243,0.007204187,0.0037672257,0.011359459
S00045,8.964367508888245,-4.609726667404175,0,0,0.7182270395080126,0.6768756891951984,0.0046626343,0.026314963,0.01130908,0.028286187
S03417,-1.4931565523147583,-12.54910945892334,0,0,0.5773335466773789,0.41374420848197563,0.005603553,0.024897313,0.01608841,0.025661279
S02444,9.08553659915924,1.706910878419876,0,0,0.8642685959954132,0.7423838433745878,0.0051724394,0.0044507165,0.0074661192,0.008872461
