scene,sisdr_enhance,sisdr_mixture,pesq_enhance,pesq_mixture,stoi_enhance,stoi_mixture,haspi_enhance,haspi_mixture,hasqi_enhance,hasqi_mixture
S05589,-0.48926349729299545,-8.485952615737915,0,0,0.6575536035071188,0.5654910226547676,0.004970648,0.010347013,0.0027234533,0.0042281384
S00090,-0.49136683344841003,-13.837509155273438,0,0,0.47322589001827675,0.41054040919681434,0.006384557,0.033064492,0.0064849765,0.00914563
S05789,2.333139330148697,-7.878679037094116,0,0,0.6904739094838366,0.41190852534615807,0.007955802,0.0070170416,0.008478327,0.018045811
S02551,-4.430535435676575,-5.010111331939697,0,0,0.5775827084317374,0.6669039936327694,0.009359602,0.017064925,0.010851875,0.013735933
S05649,2.692074477672577,-2.0387043058872223,0,0,0.6551179459516228,0.733137868367481,0.005095463,0.0048678163,0.0047697695,0.022648415
S00240,-5.342678427696228,-13.325825929641724,0,0,0.5157850931613781,0.40926942337788996,0.006956909,0.005834658,0.012534543,0.005334806
S04830,0.25544025003910065,-4.467536807060242,0,0,0.6837199263519156,0.5854686692442608,0.0046083797,0.012274227,0.0039930027,0.020886503
S02043,0.8900672942399979,-6.077011227607727,0,0,0.8331776100717617,0.720153628265455,0.0059276917,0.007983211,0.004090016,0.0061841314
S02010,-0.4330618679523468,-5.641834735870361,0,0,0.6380281288498669,0.510108622977989,0.008449499,0.011267897,0.007436515,0.010625838
S01950,-5.762878656387329,-12.997634410858154,0,0,0.14806472321662734,0.39313316144855126,0.0056219115,0.0063623814,0.00937144,0.0043344474
S03871,0.7070596516132355,-0.00778622692450881,0,0,0.7380626519203624,0.7235966285894868,0.022455016,0.019398194,0.004514571,0.0133210225
S01367,0.9923455119132996,-4.993078112602234,0,0,0.7564265237580474,0.6528191168701748,0.0050454126,0.005669992,0.0055629592,0.0043620146
S01345,-1.5088041126728058,-8.842202425003052,0,0,0.6835076448083177,0.6396197427204882,0.005428665,0.006425902,0.0013435547,0.006660215
S00631,-15.234910249710083,-17.079145908355713,0,0,0.3547438495353287,0.24265417901451308,0.006239153,0.014186387,0.01454011,0.035023782
S02103,-3.1724587082862854,-11.32217288017273,0,0,0.6328500877688576,0.5517577786078673,0.0042019375,0.005335041,0.005341698,0.013111469
S01682,-1.621948480606079,-13.335908651351929,0,0,0.38903575102931287,0.29582814202885743,0.028348211,0.032230273,0.012823505,0.01632555
S05321,1.1653541028499603,-0.9502478688955307,0,0,0.7518893280687249,0.7257945666314112,0.007310255,0.006218205,0.0064879204,0.025345221
S03537,-4.08166229724884,0.648433268070221,0,0,0.6221733095851055,0.8026099823244517,0.0066336,0.032048002,0.003950015,0.012129984
S05516,3.722156286239624,-6.676878333091736,0,0,0.7003181636872342,0.4512195647154074,0.014988486,0.008126893,0.0036087134,0.0054286807
S02809,1.7441833019256592,-1.692390888929367,0,0,0.7566641099852398,0.7581969963622586,0.021399826,0.027211795,0.00854436,0.0232419
S01160,3.2511964440345764,-0.46617768704891205,0,0,0.8211573658141864,0.7873359862774394,0.009554764,0.006430054,0.008670532,0.012221608
S03417,-4.309616386890411,-12.54910945892334,0,0,0.47854924039493263,0.41374420848197563,0.0065418943,0.006548634,0.009679992,0.004874155
S05974,3.5858362913131714,0.017505522118881345,0,0,0.7486384875518542,0.7051645409448462,0.010298779,0.0064869495,0.006869413,0.003916193
S02811,-3.464754819869995,-2.5595659017562866,0,0,0.7550645656003927,0.8051173387295093,0.010833047,0.022899194,0.009447786,0.011990652
S02655,2.227122336626053,-1.958702802658081,0,0,0.7333775182039073,0.6618942853657277,0.02465113,0.018723601,0.00691662,0.01952286
S04453,-2.151741683483124,-11.169191598892212,0,0,0.5799255144042803,0.6116483202114094,0.037048306,0.034352243,0.01405679,0.024082249
S01407,-7.244216203689575,-15.685700178146362,0,0,0.31486450721072945,0.2076802743016698,0.0047340887,0.005696822,0.003726669,0.008149082
S04174,1.4308913052082062,-4.76933091878891,0,0,0.7316212828554964,0.6612153256390763,0.0072010946,0.011200682,0.004389998,0.010375022
S01455,1.3253659009933472,-4.556347131729126,0,0,0.8102463903679078,0.7737373982157014,0.0044154874,0.008463486,0.0020178084,0.0060523427
S05810,0.24882521480321884,-1.529923528432846,0,0,0.8663368773447433,0.9166366685404961,0.015149696,0.060883515,0.013411402,0.0105562955
S03127,2.101711928844452,-0.0515328673645854,0,0,0.7918546870866735,0.7972822425479089,0.008270606,0.04569324,0.013859783,0.029399658
S00410,-4.132770895957947,-10.410481691360474,0,0,0.5034888806752343,0.5724155692403818,0.0075401715,0.0045523094,0.005759552,0.006187942
S00284,-4.785236716270447,-13.584399223327637,0,0,0.5690558036640984,0.5192835763423236,0.026585905,0.01871719,0.0129428785,0.002980368
S01098,1.2578526139259338,-7.044732570648193,0,0,0.720859804167894,0.4915922790981407,0.0081634065,0.031973884,0.0039458536,0.009935171
S00575,-6.165018677711487,-11.235190629959106,0,0,0.5249309837970496,0.48973320946759263,0.027130032,0.010024175,0.016481904,0.012897516
S01521,-10.410776138305664,-7.705206274986267,0,0,0.43185817915265834,0.5370324019480108,0.004913684,0.094862714,0.0067527024,0.015591169
S02444,0.942586287856102,1.706910878419876,0,0,0.75257619842425,0.7423838433745878,0.0045770505,0.0041243886,0.003153036,0.008612553
S04624,-5.218740105628967,-8.211165070533752,0,0,0.4608249701972199,0.5267158848038982,0.14978316,0.0055076284,0.026255965,0.011846796
S01290,-19.128605127334595,-16.496295928955078,0,0,0.16378466810279818,0.23897413707203294,0.0076416773,0.040641684,0.011236421,0.0127088595
