scene,sisdr_enhance,sisdr_mixture,pesq_enhance,pesq_mixture,stoi_enhance,stoi_mixture,haspi_enhance,haspi_mixture,hasqi_enhance,hasqi_mixture
S03933,0.242087971419096,-13.947376012802124,0,0,0.3728726425973336,0.31394818705671934,0.005986563,0.007390895,0.007292316,0.0069545642
S01181,5.937024354934692,-3.1442031264305115,0,0,0.6752468548086596,0.5575052611959536,0.004831202,0.0048276004,0.0014028877,0.006202378
S03436,-2.8048187494277954,-11.585593223571777,0,0,0.670910334162909,0.41092258658365954,0.005092661,0.0057729282,0.00762922,0.0031197842
S00045,8.143498301506042,-4.609726667404175,0,0,0.695859593636704,0.6768756891951984,0.007733678,0.02764077,0.01171045,0.025802162
S05589,1.3272923231124878,-8.485952615737915,0,0,0.6711437771195166,0.5654910226547676,0.005150002,0.010347013,0.0026825108,0.0042281384
S00090,1.2184584140777588,-13.837509155273438,0,0,0.5282998814981743,0.41054040919681434,0.004901225,0.033064492,0.007559822,0.00914563
S05789,2.506711184978485,-7.878679037094116,0,0,0.5761331890879202,0.41190852534615807,0.007995533,0.0070170416,0.0086693205,0.018045811
S02551,6.662540435791016,-5.010111331939697,0,0,0.6939689206400487,0.6669039936327694,0.006668371,0.017064925,0.01295679,0.013735933
S05649,3.5289663076400757,-2.0387043058872223,0,0,0.7301229379865068,0.733137868367481,0.0074367793,0.0048678163,0.0070144464,0.022648415
S00240,-2.4843670427799225,-13.325825929641724,0,0,0.5616569185403533,0.40926942337788996,0.004487065,0.005834658,0.01052853,0.005334806
S04830,3.3973482251167297,-4.467536807060242,0,0,0.7262732772633909,0.5854686692442608,0.020203982,0.012274227,0.0048730895,0.020886503
S02043,4.958400130271912,-6.077011227607727,0,0,0.8346452537630104,0.720153628265455,0.0050241034,0.007983211,0.0035314208,0.0061841314
S02010,1.7245735228061676,-5.641834735870361,0,0,0.6233576013370328,0.510108622977989,0.0052686506,0.011267897,0.003501874,0.010625838
S01950,-8.78558874130249,-12.997634410858154,0,0,0.22338859820683374,0.39313316144855126,0.005122973,0.0063623814,0.003620187,0.0043344474
S03871,5.669887065887451,-0.00778622692450881,0,0,0.7923913373964612,0.7235966285894868,0.017795628,0.019398194,0.005296705,0.0133210225
S01367,3.092128336429596,-4.993078112602234,0,0,0.7633927615027483,0.6528191168701748,0.006863783,0.005669992,0.00658638,0.0043620146
S01345,-2.4031847715377808,-8.842202425003052,0,0,0.5960798351580283,0.6396197427204882,0.005757706,0.006425902,0.003420507,0.006660215
S00631,-15.564324855804443,-17.079145908355713,0,0,0.3823291033868743,0.24265417901451308,0.00976504,0.014186387,0.0050139045,0.035023782
S02103,-0.7080511748790741,-11.32217288017273,0,0,0.6174590533324499,0.5517577786078673,0.005628498,0.005335041,0.008953283,0.013111469
S01682,-0.6100080534815788,-13.335908651351929,0,0,0.32378240943226355,0.29582814202885743,0.008558629,0.032230273,0.014215422,0.01632555
S05321,7.155359387397766,-0.9502478688955307,0,0,0.798905638807703,0.7257945666314112,0.007205682,0.006218205,0.0030622396,0.025345221
S03537,4.980880618095398,0.648433268070221,0,0,0.7430399843041229,0.8026099823244517,0.0071300375,0.032048002,0.003880841,0.012129984
S05516,6.193748712539673,-6.676878333091736,0,0,0.7589530354078433,0.4512195647154074,0.0043528867,0.008126893,0.0020330427,0.0054286807
S02809,7.221112251281738,-1.692390888929367,0,0,0.820609485825804,0.7581969963622586,0.028796235,0.027211795,0.0104744155,0.0232419
S01160,9.680288434028625,-0.46617768704891205,0,0,0.8678779829501582,0.7873359862774394,0.009546993,0.006430054,0.009715953,0.012221608
S03417,-1.892314851284027,-12.54910945892334,0,0,0.5081317716045944,0.41374420848197563,0.0055083744,0.006548634,0.002928969,0.004874155
S05974,8.47116231918335,0.017505522118881345,0,0,0.7906423008503451,0.7051645409448462,0.007554492,0.0064869495,0.0024130098,0.003916193
S02811,5.833989381790161,-2.5595659017562866,0,0,0.8821200338872632,0.8051173387295093,0.052587654,0.022899194,0.016161663,0.011990652
S02655,8.183088302612305,-1.958702802658081,0,0,0.771953839240475,0.6618942853657277,0.10343373,0.018723601,0.008303557,0.01952286
S04453,-1.1529363691806793,-11.169191598892212,0,0,0.6626265976345359,0.6116483202114094,0.017210303,0.034352243,0.0109174475,0.024082249
S01407,-5.860384702682495,-15.685700178146362,0,0,0.36113667382348735,0.2076802743016698,0.0052586533,0.005696822,0.0067358064,0.008149082
S04174,3.736303448677063,-4.76933091878891,0,0,0.7484362470858154,0.6612153256390763,0.012966978,0.011200682,0.0029742823,0.010375022
S01455,5.539987683296204,-4.556347131729126,0,0,0.8505959635325235,0.7737373982157014,0.005316878,0.008463486,0.0020131045,0.0060523427
S05810,7.437090277671814,-1.529923528432846,0,0,0.9311281630803178,0.9166366685404961,0.022320623,0.060883515,0.016560635,0.0105562955
S03127,7.857551574707031,-0.0515328673645854,0,0,0.8344127362711733,0.7972822425479089,0.0053807013,0.04569324,0.01188478,0.029399658
S00410,-0.9033659845590591,-10.410481691360474,0,0,0.47302282132367224,0.5724155692403818,0.0056735575,0.0045523094,0.012778721,0.006187942
S00284,-1.7226776480674744,-13.584399223327637,0,0,0.6092467865235751,0.5192835763423236,0.012744083,0.01871719,0.011352712,0.002980368
S01098,3.931635022163391,-7.044732570648193,0,0,0.7505495148056208,0.4915922790981407,0.008044394,0.031973884,0.005360584,0.009935171
S00575,-2.6609358191490173,-11.235190629959106,0,0,0.5617534959360321,0.48973320946759263,0.02709234,0.010024175,0.015849529,0.012897516
S01521,-5.04827082157135,-7.705206274986267,0,0,0.5283682504002478,0.5370324019480108,0.007626401,0.094862714,0.007222896,0.015591169
S02444,7.189087867736816,1.706910878419876,0,0,0.8163734427099589,0.7423838433745878,0.0042001884,0.0041243886,0.0044313343,0.008612553
S04624,4.4630348682403564,-8.211165070533752,0,0,0.6078499949136681,0.5267158848038982,0.02428986,0.0055076284,0.022371061,0.011846796
S01290,-13.533445596694946,-16.496295928955078,0,0,0.1569967075887082,0.23897413707203294,0.018138165,0.040641684,0.006238338,0.0127088595
