scene,sisdr_enhance,sisdr_mixture,pesq_enhance,pesq_mixture,stoi_enhance,stoi_mixture,haspi_enhance,haspi_mixture,hasqi_enhance,hasqi_mixture
S02551,5.6571149826049805,-5.010111331939697,0,0,0.6985899467640296,0.6669039936327694,0.0044488544,0.017064925,0.009455545,0.013735933
S05649,5.329142808914185,-2.0387043058872223,0,0,0.7525511732860501,0.733137868367481,0.01600355,0.0048678163,0.012392001,0.022648415
S00240,-2.9680854082107544,-13.325825929641724,0,0,0.4977097916520528,0.40926942337788996,0.004335194,0.005834658,0.010310779,0.005334806
S04830,3.3477649092674255,-4.467536807060242,0,0,0.7341854599668851,0.5854686692442608,0.010729622,0.012274227,0.008463997,0.020886503
S02043,5.084673166275024,-6.077011227607727,0,0,0.8460153607441665,0.720153628265455,0.0062867654,0.007983211,0.004930837,0.0061841314
S02010,1.4781495928764343,-5.641834735870361,0,0,0.6460611609058358,0.510108622977989,0.005700324,0.011267897,0.0041932473,0.010625838
S01950,-3.0182233452796936,-12.997634410858154,0,0,0.2855308911474732,0.39313316144855126,0.0061322353,0.0063623814,0.01416898,0.0043344474
S03871,5.717148780822754,-0.00778622692450881,0,0,0.7976939541811741,0.7235966285894868,0.0085745,0.019398194,0.0045130523,0.0133210225
S01367,2.9711753129959106,-4.993078112602234,0,0,0.7688949638792952,0.6528191168701748,0.007110588,0.005669992,0.005367862,0.0043620146
S01345,-2.0423468947410583,-8.842202425003052,0,0,0.6002446578739705,0.6396197427204882,0.0082436465,0.006425902,0.00621839,0.006660215
S00631,-12.593505382537842,-17.079145908355713,0,0,0.40042166482498975,0.24265417901451308,0.0048815208,0.014186387,0.012165274,0.035023782
S02103,0.07851515896618366,-11.32217288017273,0,0,0.6264707183679941,0.5517577786078673,0.0057433844,0.005335041,0.008107834,0.013111469
S01682,-0.6716492027044296,-13.335908651351929,0,0,0.3565436250895018,0.29582814202885743,0.0039081494,0.032230273,0.015933307,0.01632555
S05321,7.984449863433838,-0.9502478688955307,0,0,0.8098472944358226,0.7257945666314112,0.0075586713,0.006218205,0.006653484,0.025345221
S03537,4.812346398830414,0.648433268070221,0,0,0.7466280234493283,0.8026099823244517,0.0065958705,0.032048002,0.0034269113,0.012129984
S05516,5.663473606109619,-6.676878333091736,0,0,0.7504795578284601,0.4512195647154074,0.00609115,0.008126893,0.004307138,0.0054286807
S02809,6.6876983642578125,-1.692390888929367,0,0,0.7969471801415695,0.7581969963622586,0.039363213,0.027211795,0.011871374,0.0232419
S01160,9.503259062767029,-0.46617768704891205,0,0,0.8567656313543262,0.7873359862774394,0.0087501565,0.006430054,0.010054801,0.012221608
S03417,-1.755635291337967,-12.54910945892334,0,0,0.5041443910411213,0.41374420848197563,0.005458482,0.006548634,0.0036690636,0.004874155
S05974,8.499324917793274,0.017505522118881345,0,0,0.785964731021018,0.7051645409448462,0.0053494098,0.0064869495,0.0023768588,0.003916193
S02811,5.714216232299805,-2.5595659017562866,0,0,0.8846077927325502,0.8051173387295093,0.031804778,0.022899194,0.027037166,0.011990652
S02655,7.937909364700317,-1.958702802658081,0,0,0.7808087915020421,0.6618942853657277,0.08536917,0.018723601,0.011305065,0.01952286
S04453,-1.0723827034235,-11.169191598892212,0,0,0.6101111643072585,0.6116483202114094,0.03988922,0.034352243,0.008748131,0.024082249
S01407,-6.108459234237671,-15.685700178146362,0,0,0.350672540916415,0.2076802743016698,0.026224192,0.005696822,0.015818676,0.008149082
S04174,4.035055935382843,-4.76933091878891,0,0,0.7381111757644743,0.6612153256390763,0.0060667275,0.011200682,0.004598218,0.010375022
S01455,5.1568979024887085,-4.556347131729126,0,0,0.832272019868296,0.7737373982157014,0.0040780087,0.008463486,0.003280927,0.0060523427
S05810,7.647826671600342,-1.529923528432846,0,0,0.9380528035567526,0.9166366685404961,0.012966601,0.060883515,0.019890245,0.0105562955
S03127,7.839189767837524,-0.0515328673645854,0,0,0.8381693522925571,0.7972822425479089,0.010036913,0.04569324,0.010573118,0.029399658
S00410,-2.8027713298797607,-10.410481691360474,0,0,0.5251893195113722,0.5724155692403818,0.0066916295,0.0045523094,0.011129661,0.006187942
S00284,-0.7107926905155182,-13.584399223327637,0,0,0.6542997368249419,0.5192835763423236,0.02443871,0.01871719,0.008049869,0.002980368
S01098,3.3954402804374695,-7.044732570648193,0,0,0.6992760094675918,0.4915922790981407,0.006074073,0.031973884,0.007676708,0.009935171
S00575,-2.008277028799057,-11.235190629959106,0,0,0.5921882691919207,0.48973320946759263,0.05230508,0.010024175,0.010829368,0.012897516
S01521,-4.062452912330627,-7.705206274986267,0,0,0.5466352660445803,0.5370324019480108,0.021873197,0.094862714,0.0048369546,0.015591169
S02444,7.716432809829712,1.706910878419876,0,0,0.8308551965263857,0.7423838433745878,0.004528619,0.0041243886,0.0049175443,0.008612553
S04624,4.190835356712341,-8.211165070533752,0,0,0.601188913264411,0.5267158848038982,0.13202481,0.0055076284,0.037692834,0.011846796
S01290,-13.568971157073975,-16.496295928955078,0,0,0.25237961326410485,0.23897413707203294,0.017037824,0.040641684,0.0113969,0.0127088595
